11,23,7,36,35
11,23,7,40,23
11,23,7,48,12
11,23,7,49,3
11,23,7,50,3
11,23,7,50,16
11,23,7,50,44
11,23,7,50,52
11,23,7,51,7
11,23,7,51,18
11,23,7,51,25
11,23,7,51,27
11,23,7,52,7
11,23,7,52,16
11,23,7,52,37
11,23,7,52,44
11,23,7,52,57
11,23,7,53,31
11,23,7,54,3
11,23,7,54,42
11,23,7,54,53
11,23,7,56,6
11,23,7,56,9
11,23,7,56,11
11,23,7,56,13
11,23,7,56,23
11,23,7,56,34
11,23,7,56,36
11,23,7,56,38
11,23,7,56,48
11,23,7,57,4
11,23,7,57,35
11,23,7,57,37
11,23,7,57,43
11,23,7,58,16
11,23,7,58,22
11,23,7,58,41
11,23,7,59,11
11,23,7,59,22
11,23,7,59,42
11,23,8,0,50
11,23,8,0,52
11,23,8,0,59
11,23,8,1,6
11,23,8,1,12
11,23,8,1,14
11,23,8,1,16
11,23,8,1,18
11,23,8,1,19
11,23,8,1,22
11,23,8,1,34
11,23,8,1,58
11,23,8,1,59
11,23,8,2,11
11,23,8,2,26
11,23,8,2,54
11,23,8,2,56
11,23,8,3,0
11,23,8,3,6
11,23,8,3,15
11,23,8,3,35
11,23,8,3,37
11,23,8,3,40
11,23,8,4,9
11,23,8,4,10
11,23,8,4,22
11,23,8,4,26
11,23,8,4,33
11,23,8,4,37
11,23,8,4,40
11,23,8,4,51
11,23,8,5,17
11,23,8,6,12
11,23,8,6,23
11,23,8,6,41
11,23,8,6,56
11,23,8,6,58
11,23,8,7,0
11,23,8,7,2
11,23,8,7,12
11,23,8,7,18
11,23,8,7,23
11,23,8,7,34
11,23,8,7,36
11,23,8,7,38
11,23,8,7,52
11,23,8,8,14
11,23,8,8,48
11,23,8,8,55
11,23,8,8,57
11,23,8,9,3
11,23,8,9,5
11,23,8,9,8
11,23,8,9,11
11,23,8,9,17
11,23,8,9,23
11,23,8,9,47
11,23,8,9,48
11,23,8,9,51
11,23,8,9,55
11,23,8,10,14
11,23,8,10,15
11,23,8,10,18
11,23,8,10,21
11,23,8,10,23
11,23,8,10,25
11,23,8,10,35
11,23,8,10,37
11,23,8,10,41
11,23,8,10,56
11,23,8,10,58
11,23,8,11,1
11,23,8,12,17
11,23,8,12,20
11,23,8,12,28
11,23,8,12,51
11,23,8,13,9
11,23,8,13,39
11,23,8,14,8
11,23,8,14,36
11,23,8,14,48
11,23,8,14,49
11,23,8,14,57
11,23,8,15,59
11,23,8,16,17
11,23,8,16,20
11,23,8,16,23
11,23,8,16,25
11,23,8,16,35
11,23,8,16,36
11,23,8,19,16
11,23,8,19,50
11,23,8,23,2
11,23,8,25,47
11,23,8,31,5
11,23,8,31,7
11,23,8,33,14
11,23,8,33,16
11,23,8,33,37
11,23,8,43,22
11,23,8,49,24
11,23,8,51,45
11,23,8,51,53
11,23,8,54,19
11,23,8,54,59
11,23,8,55,1
11,23,8,57,1
11,23,8,57,42
11,23,8,58,38
11,23,9,0,12
11,23,9,1,24
11,23,9,2,26
11,23,9,4,0
11,23,9,4,57
11,23,9,6,13
11,23,9,6,20
11,23,9,6,28
11,23,9,7,50
11,23,9,9,25
11,23,9,9,46
11,23,9,11,27
11,23,9,14,54
11,23,9,14,58
11,23,9,17,31
11,23,9,28,34
11,23,9,33,48
11,23,9,44,44
11,23,9,49,36
11,23,9,50,31
11,23,9,50,39
11,23,9,55,1
11,23,9,55,33
11,23,9,55,43
11,23,9,58,22
11,23,9,58,25
11,23,9,58,51
11,23,10,0,29
11,23,10,0,43
11,23,10,0,59
11,23,10,2,14
11,23,10,2,15
11,23,10,2,20
11,23,10,2,34
11,23,10,4,14
11,23,10,4,41
11,23,10,4,46
11,23,10,4,47
11,23,10,7,5
11,23,10,7,21
11,23,10,7,24
11,23,10,9,8
11,23,10,9,46
11,23,10,10,47
11,23,10,15,56
11,23,10,16,18
11,23,10,17,37
11,23,10,17,54
11,23,10,17,56
11,23,10,17,58
11,23,10,20,10
11,23,10,26,11
11,23,10,30,22
11,23,10,30,59
11,23,10,38,17
11,23,10,38,22
11,23,10,39,50
11,23,10,39,53
11,23,10,40,31
11,23,10,40,36
11,23,10,47,1
11,23,10,47,15
11,23,10,48,2
11,23,10,50,36
11,23,10,54,42
11,23,10,55,54
11,23,10,56,2
11,23,10,56,6
11,23,10,56,32
11,23,10,56,43
11,23,10,57,14
11,23,10,59,17
11,23,10,59,45
11,23,11,1,50
11,23,11,3,28
11,23,11,3,39
11,23,11,8,14
11,23,11,8,16
11,23,11,8,37
11,23,11,8,51
11,23,11,9,9
11,23,11,10,40
11,23,11,11,15
11,23,11,11,29
11,23,11,12,10
11,23,11,13,54
11,23,11,13,56
11,23,11,16,51
11,23,11,17,3
11,23,11,18,20
11,23,11,18,30
11,23,11,24,32
11,23,11,29,35
11,23,11,29,44
11,23,11,35,50
11,23,11,37,25
11,23,11,41,25
11,23,11,47,54
11,23,11,52,48
11,23,11,53,7
11,23,11,53,47
11,23,11,54,22
11,23,11,55,3
11,23,11,55,24
11,23,11,55,49
11,23,11,55,50
11,23,11,56,27
11,23,11,57,2
11,23,11,57,6
11,23,11,57,50
11,23,11,57,55
11,23,11,57,58
11,23,11,58,26
11,23,11,59,28
11,23,11,59,30
11,23,11,59,41
11,23,11,59,53
11,23,12,0,27
11,23,12,0,38
11,23,12,0,42
11,23,12,0,44
11,23,12,1,0
11,23,12,1,43
11,23,12,2,18
11,23,12,3,12
11,23,12,3,35
11,23,12,3,54
11,23,12,4,11
11,23,12,4,45
11,23,12,5,13
11,23,12,5,16
11,23,12,6,24
11,23,12,6,57
11,23,12,7,22
11,23,12,7,24
11,23,12,7,26
11,23,12,7,28
11,23,12,7,30
11,23,12,7,58
11,23,12,9,33
11,23,12,10,18
11,23,12,10,51
11,23,12,10,53
11,23,12,10,58
11,23,12,10,59
11,23,12,11,26
11,23,12,12,0
11,23,12,12,2
11,23,12,12,26
11,23,12,12,29
11,23,12,12,53
11,23,12,13,35
11,23,12,13,44
11,23,12,13,54
11,23,12,15,30
11,23,12,15,44
11,23,12,16,42
11,23,12,16,50
11,23,12,16,57
11,23,12,19,35
11,23,12,21,12
11,23,12,22,4
11,23,12,25,19
11,23,12,28,51
11,23,12,29,0
11,23,12,29,18
11,23,12,29,19
11,23,12,31,3
11,23,12,31,40
11,23,12,33,10
11,23,12,34,32
11,23,12,34,43
11,23,12,40,33
11,23,12,40,36
11,23,12,56,3
11,23,12,58,0
11,23,12,58,2
11,23,12,58,7
11,23,13,2,4
11,23,13,4,10
11,23,13,4,56
11,23,13,5,36
11,23,13,6,48
11,23,13,6,55
11,23,13,7,0
11,23,13,17,25
11,23,13,19,59
11,23,13,20,23
11,23,13,31,56
11,23,13,46,46
11,23,13,46,48
11,23,13,50,12
11,23,13,56,22
11,23,13,59,51
11,23,14,0,18
11,23,14,0,32
11,23,14,2,34
11,23,14,5,4
11,23,14,5,14
11,23,14,10,51
11,23,14,11,13
11,23,14,13,0
11,23,14,13,17
11,23,14,13,49
11,23,14,17,49
11,23,14,23,39
11,23,14,23,44
11,23,14,25,44
11,23,14,34,42
11,23,14,34,48
11,23,14,37,0
11,23,14,40,54
11,23,14,41,46
11,23,14,41,48
11,23,14,41,50
11,23,14,42,12
11,23,14,42,15
11,23,14,50,39
11,23,14,50,41
11,23,14,50,45
11,23,14,51,48
11,23,15,6,27
11,23,15,7,2
11,23,15,10,21
11,23,15,13,53
11,23,15,24,11
11,23,15,25,34
11,23,15,26,35
11,23,15,40,14
11,23,15,44,25
11,23,15,46,13
11,23,15,48,33
11,23,15,49,20
11,23,15,49,46
11,23,15,49,49
11,23,15,50,38
11,23,15,50,39
11,23,15,50,41
11,23,15,51,0
11,23,15,52,10
11,23,15,52,12
11,23,15,53,27
11,23,15,56,26
11,23,15,56,46
11,23,15,56,47
11,23,15,57,29
11,23,15,57,44
11,23,15,58,16
11,23,16,1,3
11,23,16,1,5
11,23,16,1,10
11,23,16,1,12
11,23,16,1,14
11,23,16,1,16
11,23,16,1,34
11,23,16,3,7
11,23,16,5,45
11,23,16,11,23
11,23,16,13,29
11,23,16,29,38
11,23,16,42,0
11,23,17,4,27
11,23,17,9,55
11,23,17,9,57
11,23,17,9,59
11,23,17,12,15
11,23,17,59,54
11,23,18,0,13
11,23,18,4,20
11,23,18,4,22
11,23,18,4,23
11,23,18,4,25
11,23,18,4,26
11,23,18,8,12
11,23,18,59,27
11,23,20,42,58
11,23,20,43,0
11,23,21,33,11
11,24,7,39,38
11,24,7,40,1
11,24,7,40,3
11,24,7,40,48
11,24,7,43,29
11,24,7,43,49
11,24,7,45,0
11,24,7,45,12
11,24,7,46,41
11,24,7,48,48
11,24,7,48,51
11,24,7,49,14
11,24,7,49,17
11,24,7,49,24
11,24,7,49,35
11,24,7,49,50
11,24,7,50,40
11,24,7,51,49
11,24,7,52,59
11,24,7,53,36
11,24,7,53,41
11,24,7,54,29
11,24,7,55,1
11,24,7,55,3
11,24,7,55,5
11,24,7,55,7
11,24,7,55,10
11,24,7,55,49
11,24,7,55,52
11,24,7,56,1
11,24,7,56,4
11,24,7,56,6
11,24,7,56,8
11,24,7,56,16
11,24,7,56,24
11,24,7,56,27
11,24,7,56,37
11,24,7,58,9
11,24,7,58,20
11,24,7,58,30
11,24,7,58,56
11,24,7,58,58
11,24,7,59,3
11,24,7,59,5
11,24,7,59,12
11,24,7,59,14
11,24,7,59,32
11,24,8,0,11
11,24,8,0,17
11,24,8,0,27
11,24,8,0,36
11,24,8,0,44
11,24,8,0,52
11,24,8,0,54
11,24,8,0,56
11,24,8,0,58
11,24,8,1,2
11,24,8,1,11
11,24,8,1,25
11,24,8,1,37
11,24,8,1,39
11,24,8,1,44
11,24,8,1,56
11,24,8,2,6
11,24,8,2,8
11,24,8,2,16
11,24,8,2,48
11,24,8,3,4
11,24,8,3,5
11,24,8,3,30
11,24,8,3,33
11,24,8,3,45
11,24,8,3,48
11,24,8,5,4
11,24,8,5,12
11,24,8,5,22
11,24,8,5,25
11,24,8,5,47
11,24,8,5,49
11,24,8,5,56
11,24,8,7,1
11,24,8,7,20
11,24,8,7,24
11,24,8,7,31
11,24,8,7,35
11,24,8,7,36
11,24,8,7,38
11,24,8,7,39
11,24,8,7,45
11,24,8,7,51
11,24,8,7,54
11,24,8,7,55
11,24,8,7,57
11,24,8,7,58
11,24,8,8,0
11,24,8,8,4
11,24,8,8,6
11,24,8,8,9
11,24,8,8,14
11,24,8,8,16
11,24,8,8,18
11,24,8,8,32
11,24,8,8,36
11,24,8,8,38
11,24,8,8,43
11,24,8,8,46
11,24,8,8,48
11,24,8,9,16
11,24,8,9,37
11,24,8,9,40
11,24,8,9,42
11,24,8,9,46
11,24,8,9,51
11,24,8,9,53
11,24,8,9,55
11,24,8,9,57
11,24,8,10,2
11,24,8,10,26
11,24,8,11,2
11,24,8,11,6
11,24,8,11,24
11,24,8,11,27
11,24,8,11,38
11,24,8,11,56
11,24,8,11,58
11,24,8,12,17
11,24,8,12,23
11,24,8,12,45
11,24,8,12,46
11,24,8,12,49
11,24,8,12,51
11,24,8,12,53
11,24,8,12,55
11,24,8,13,11
11,24,8,13,14
11,24,8,13,17
11,24,8,13,23
11,24,8,13,49
11,24,8,13,51
11,24,8,14,3
11,24,8,14,47
11,24,8,14,48
11,24,8,15,18
11,24,8,15,22
11,24,8,15,42
11,24,8,16,2
11,24,8,16,14
11,24,8,16,26
11,24,8,16,37
11,24,8,16,39
11,24,8,16,59
11,24,8,17,57
11,24,8,18,9
11,24,8,18,24
11,24,8,18,31
11,24,8,18,47
11,24,8,18,49
11,24,8,18,56
11,24,8,19,22
11,24,8,19,37
11,24,8,19,39
11,24,8,19,56
11,24,8,21,40
11,24,8,21,46
11,24,8,21,55
11,24,8,22,8
11,24,8,22,47
11,24,8,23,1
11,24,8,24,2
11,24,8,24,27
11,24,8,26,1
11,24,8,26,25
11,24,8,26,48
11,24,8,28,12
11,24,8,28,14
11,24,8,28,39
11,24,8,30,23
11,24,8,31,31
11,24,8,32,33
11,24,8,33,52
11,24,8,34,12
11,24,8,34,15
11,24,8,40,33
11,24,8,40,36
11,24,8,40,39
11,24,8,40,49
11,24,8,43,20
11,24,8,44,41
11,24,8,44,43
11,24,8,45,12
11,24,8,46,11
11,24,8,53,11
11,24,8,53,38
11,24,8,55,26
11,24,8,55,56
11,24,8,59,14
11,24,8,59,45
11,24,9,6,17
11,24,9,6,19
11,24,9,6,21
11,24,9,8,17
11,24,9,10,22
11,24,9,11,53
11,24,9,11,56
11,24,9,26,14
11,24,9,26,16
11,24,9,38,20
11,24,9,40,48
11,24,9,41,22
11,24,9,46,16
11,24,9,48,25
