10,30,11,27,35
10,30,11,28,34
10,30,11,32,17
10,30,11,33,18
10,30,11,37,4
10,30,11,37,33
10,30,11,40,8
10,30,11,40,15
10,30,11,41,30
10,30,11,43,48
10,30,11,47,58
10,30,11,48,24
10,30,11,48,31
10,30,11,50,3
10,30,11,50,5
10,30,11,50,36
10,30,11,52,41
10,30,11,52,59
10,30,11,53,17
10,30,11,53,26
10,30,11,53,56
10,30,11,55,29
10,30,11,55,37
10,30,11,55,44
10,30,11,56,3
10,30,11,56,16
10,30,11,56,30
10,30,11,58,25
10,30,11,59,10
10,30,11,59,53
10,30,12,0,29
10,30,12,1,14
10,30,12,2,7
10,30,12,3,28
10,30,12,3,30
10,30,12,3,48
10,30,12,4,18
10,30,12,4,40
10,30,12,4,45
10,30,12,5,18
10,30,12,5,54
10,30,12,6,38
10,30,12,7,6
10,30,12,7,28
10,30,12,7,33
10,30,12,7,41
10,30,12,8,16
10,30,12,8,19
10,30,12,8,37
10,30,12,9,24
10,30,12,11,15
10,30,12,11,17
10,30,12,12,1
10,30,12,12,51
10,30,12,12,55
10,30,12,13,17
10,30,12,13,24
10,30,12,13,30
10,30,12,15,2
10,30,12,15,10
10,30,12,15,12
10,30,12,18,27
10,30,12,23,18
10,30,12,26,52
10,30,12,30,40
10,30,12,30,42
10,30,12,34,18
10,30,12,34,41
10,30,12,37,51
10,30,12,49,7
10,30,12,49,9
10,30,13,4,19
10,30,13,4,21
10,30,13,8,14
10,30,13,12,16
10,30,13,14,58
10,30,13,26,45
10,30,13,32,41
10,30,13,32,52
10,30,13,35,8
10,30,13,37,15
10,30,13,49,57
10,30,13,49,59
10,30,13,50,1
10,30,13,57,22
10,30,13,57,24
10,30,14,0,11
10,30,14,0,26
10,30,14,4,40
10,30,14,5,37
10,30,14,8,7
10,30,14,8,28
10,30,14,9,41
10,30,14,9,42
10,30,14,13,10
10,30,14,21,8
10,30,14,21,53
10,30,14,29,34
10,30,14,29,42
10,30,14,32,22
10,30,14,53,15
10,30,15,7,59
10,30,15,8,6
10,30,15,8,9
10,30,15,15,15
